,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID
128,128,Bartosz Helfer,https://orcid.org/0000-0001-9863-2871,https://doi.org/10.1176/appi.ajp.2017.16121358,"Sixty Years of Placebo-Controlled Antipsychotic Drug Trials in Acute Schizophrenia: Systematic Review, Bayesian Meta-Analysis, and Meta-Regression of Efficacy Predictors",2017,American Journal of Psychiatry,Bartosz_Helfer_14,10-1176_appi-ajp-2017-16121358
129,129,Henryk Jarosiewicz,https://orcid.org/0000-0001-7057-362X,empty,M. Achtnich’s Vocational Picture Test (BBT) in Career Counselling,2020,Szondiana. Journal of Fate-Analysis and Contributions to Depth Psychology,Henryk_Jarosiewicz_1,-8116618847467820744
130,130,Henryk Jarosiewicz,https://orcid.org/0000-0001-7057-362X,https://doi.org/10.15633/9788374389327.10,Uczestnictwo jako warunek rozwoju osobowego,2020,Konteksty Religijności I Rodziny,Henryk_Jarosiewicz_2,10-15633_9788374389327-10
131,131,Henryk Jarosiewicz,https://orcid.org/0000-0001-7057-362X,empty,Activity Type and Career Constructing,2018,Polish Journal of Applied Psychology,Henryk_Jarosiewicz_3,5947555982343979339
132,132,Dorota Agnieszka Kanafa-Chmielewska,https://orcid.org/0000-0002-6947-6539,empty,"Self-Esteem, Self-Monitoring, and Temperamental Traits in Action: Who Is Involved in Humanitarian, Political, and Religious Non-profit Organizations?",2021-01-08,Front. Psychol,Dorota_Agnieszka_Kanafa-Chmielewska_1,5632106873344241601
133,133,Dorota Agnieszka Kanafa-Chmielewska,https://orcid.org/0000-0002-6947-6539,empty,"The two faces of an employee: Exploring the relationships between organizational citizenship behaviour, counterproductive work behaviour and job satisfaction.",2019-01-01,Argumenta Oeconomica,Dorota_Agnieszka_Kanafa-Chmielewska_2,-5106115032748922427
134,134,Magdalena Sylwia Kapała,https://orcid.org/0000-0002-9384-9905,https://doi.org/10.17951/j.2017.30.1.7,Duchowość jako niedoceniany aspekt psyche : propozycja nowego ujęcia duchowości w psychologii - kategoria wrażliwości duchowej,2017,"Annales Universitatis Mariae Curie-Skłodowska. Sectio J, Paedagogia-Psychologia",Magdalena_Sylwia_Kapała_1,10-17951_j-2017-30-1-7
135,135,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1016/j.tsc.2020.100779,Creative thinking components as tools for reducing prejudice: Evidence from experimental studies on adolescents,2021,Thinking Skills and Creativity,Maciej_Karwowski_1,10-1016_j-tsc-2020-100779
136,136,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1080/00224499.2020.1787318,Universality of the Triangular Theory of Love: Adaptation and Psychometric Properties of the Triangular Love Scale in 25 Countries,2021,Journal of Sex Research,Maciej_Karwowski_2,10-1080_00224499-2020-1787318
137,137,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000323,Intellectual risk taking: A moderating link between creative confidence and creative behavior?,2021-11,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_3,10-1037_aca0000323
138,138,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1016/j.tsc.2021.100898,Children's implicit theories of creativity in science,2021-09,Thinking Skills and Creativity,Maciej_Karwowski_4,10-1016_j-tsc-2021-100898
139,139,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1016/j.tsc.2021.100851,How reliable and valid are frequency-based originality scores? Evidence from a sample of children and adolescents,2021-09,Thinking Skills and Creativity,Maciej_Karwowski_5,10-1016_j-tsc-2021-100851
140,140,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000412,Personality of Nobel Prize laureates: Differences across domains and relationship to public recognition.,2021-08-19,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_6,10-1037_aca0000412
141,141,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1080/10400419.2020.1870816,"Creativity, Mating, and Reproductive Successes Outside the WEIRD World",2021-07-03,Creativity Research Journal,Maciej_Karwowski_7,10-1080_10400419-2020-1870816
142,142,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/jintelligence9020028,How Is Intelligence Test Performance Associated with Creative Achievement? A Meta-Analysis,2021-05-21,Journal of Intelligence,Maciej_Karwowski_8,10-3390_jintelligence9020028
143,143,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/jintelligence9020023,The Relationship between Intelligence and Divergent Thinking—A Meta-Analytic Update,2021-04-20,Journal of Intelligence,Maciej_Karwowski_9,10-3390_jintelligence9020023
144,144,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/educsci11040182,"Educational Rationality: Measurement, Correlates, and Consequences",2021-04-12,Education Sciences,Maciej_Karwowski_10,10-3390_educsci11040182
145,145,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/educsci11030120,Who Supports Polish Educational Reforms? Exploring Actors’ and Observers’ Attitudes,2021-03-12,Education Sciences,Maciej_Karwowski_11,10-3390_educsci11030120
146,146,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1002/jocb.347,Critical Thinking Disposition and Scientific Creativity: The Mediating Role of Creative Self-Efficacy,2020,Journal of Creative Behavior,Maciej_Karwowski_12,10-1002_jocb-347
147,147,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000208,Does intelligence strengthen creative metacognition?,2020,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_13,10-1037_aca0000208
148,148,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000226,Does thinking about einstein make people entity theorists? Examining the malleability of creative mindsets,2020,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_14,10-1037_aca0000226
149,149,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1007/s10211-020-00348-5,Short- and long-term memory and age in a traditional tribe (Dani of Papua) and a modern population (Poland),2020,Acta Ethologica,Maciej_Karwowski_15,10-1007_s10211-020-00348-5
150,150,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3389/fpsyg.2020.01173,Subjective Happiness Among Polish and Hadza People,2020,Frontiers in Psychology,Maciej_Karwowski_16,10-3389_fpsyg-2020-01173
151,151,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1016/j.tsc.2020.100636,The creative student in the eyes of a teacher: A cross-cultural study,2020,Thinking Skills and Creativity,Maciej_Karwowski_17,10-1016_j-tsc-2020-100636
152,152,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1111/aphw.12234,Who is the Most Stressed During the COVID-19 Pandemic? Data From 26 Countries and Areas,2020,Applied Psychology: Health and Well-Being,Maciej_Karwowski_18,10-1111_aphw-12234
153,153,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1016/j.tsc.2020.100715,Does thinking about coronavirus impact insight and analytical reasoning?,2020-12,Thinking Skills and Creativity,Maciej_Karwowski_19,10-1016_j-tsc-2020-100715
154,154,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/ijerph17249558,Parents’ Creative Self-Concept and Creative Activity as Predictors of Family Lifestyle,2020-12-21,International Journal of Environmental Research and Public Health,Maciej_Karwowski_20,10-3390_ijerph17249558
155,155,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1016/j.tsc.2020.100693,On the benefits of thinking creatively: Why does creativity training strengthen intercultural sensitivity among children,2020-09,Thinking Skills and Creativity,Maciej_Karwowski_21,10-1016_j-tsc-2020-100693
156,156,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.3390/su12124912,Can Information about Pandemics Increase Negative Attitudes toward Foreign Groups? A Case of COVID-19 Outbreak,2020-06-16,Sustainability,Maciej_Karwowski_22,10-3390_su12124912
157,157,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1080/10400419.2020.1712165,Delving into Creativity and Learning,2020-01-02,Creativity Research Journal,Maciej_Karwowski_23,10-1080_10400419-2020-1712165
158,158,Jarosław Klebaniuk,https://orcid.org/0000-0002-4098-2171,empty,Recenzja książki Paula Blooma „Przeciw empatii. Argumenty za racjonalnym współczuciem”,2020,Forum Oświatowe,Jarosław_Klebaniuk_1,-2041503697554610986
159,159,Jarosław Klebaniuk,https://orcid.org/0000-0002-4098-2171,empty,Emocje moralne jako wyznacznik pomagania członkom grup o niższym statusie,2018,Forum Oświatowe,Jarosław_Klebaniuk_2,7858383693695586132
160,160,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,https://doi.org/10.35808/ersj/1669,Innovation Capability Development in Regional Entrepreneurship: The Case of Economies in Transition,2020-11-01,EUROPEAN RESEARCH STUDIES JOURNAL,Jolanta_Kowal_1,10-35808_ersj_1669
161,161,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,https://doi.org/10.1080/10580530.2020.1696548,Open Source in Development: Enabling Business and Services,2020-01-02,Information Systems Management,Jolanta_Kowal_2,10-1080_10580530-2020-1696548
162,162,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,https://doi.org/10.18778/1899-2226.21.5.11,Mobbing as a problem in management ethics,2019-03-22,Annales. Etyka W Życiu Gospodarczym,Jolanta_Kowal_3,10-18778_1899-2226-21-5-11
163,163,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,https://doi.org/10.1080/02681102.2018.1508402,Organizational citizenship behavior of IT professionals: lessons from Poland and Germany,2018-08-27,Information Technology for Development,Jolanta_Kowal_4,10-1080_02681102-2018-1508402
164,164,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,empty, Are IT professionals sensitive and happy leaders in Poland?,2018-07-18,2018 IEEE 16th International Conference on Industrial Informatics (INDIN),Jolanta_Kowal_5,-9158425634030649445
165,165,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,empty,IT Project Manager Selection Review,2018-07-18,2018 IEEE 16th International Conference on Industrial Informatics (INDIN),Jolanta_Kowal_6,1165150716271588186
166,166,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,https://doi.org/10.1080/10580530.2017.1366215,"ICT for Global Competitiveness and Economic Growth in Emerging Economies: Economic, Cultural, and Social Innovations for Human Capital in Transition Economies",2017,Information Systems Management,Jolanta_Kowal_7,10-1080_10580530-2017-1366215
167,167,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,empty,Does Business Competency Affect Information System (IS) Knowledge Workers’ Life Satisfaction? A Comparative Multicultural Study,2017-12-31,Journal of American Academic Research,Jolanta_Kowal_8,5515946995280357956
168,168,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,empty,Validation of Task−centric Holistic Agile Approach on Teaching Cyber Physical Systems Engineering,2017-12-31,GOSPODARKA RYNEK EDUKACJA = ECONOMY MARKET EDUCATION,Jolanta_Kowal_9,6543595282899768349
169,169,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,https://doi.org/10.1002/j.1681-4835.2013.tb00402.x,Information and communication technology management for global competitiveness and economic growth in emerging economies,2017-12-05,Electronic Journal of Information Systems in Developing Countries,Jolanta_Kowal_10,10-1002_j-1681-4835-2013-tb00402-x
170,170,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,empty,Business competencies and innovation capability in cross-border small regional enterprises,2017-11-13,"Industrial Informatics (INDIN), 2017 IEEE 15th International Conference",Jolanta_Kowal_11,-4075795601630628593
171,171,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,https://doi.org/10.2139/ssrn.3118075,Decision making methods for the selection of ICT project manager ,2017-08-01,"Gospodarka, Rynek, Edukacja. - Vol. 18, nr 4 (2017), 19-28",Jolanta_Kowal_12,10-2139_ssrn-3118075
172,172,Kinga Stefania Lachowicz-Tabaczek,https://orcid.org/0000-0002-4366-5550,https://doi.org/10.1007/s12144-019-00569-3,Grandiose and Vulnerable Narcissism as Predictors of the Tendency to Objectify Other People,2021-11-16,Current Psychology,Kinga_Stefania_Lachowicz-Tabaczek_1,10-1007_s12144-019-00569-3
173,173,Kinga Stefania Lachowicz-Tabaczek,https://orcid.org/0000-0002-4366-5550,https://doi.org/10.1111/joss.12572,Self‐rated sensory performance in profoundly deaf individuals. Do deaf people share the conviction about sensory compensation?,2020-08-14,Journal of Sensory Studies,Kinga_Stefania_Lachowicz-Tabaczek_2,10-1111_joss-12572
174,174,Kinga Stefania Lachowicz-Tabaczek,https://orcid.org/0000-0002-4366-5550,https://doi.org/10.1016/j.paid.2019.109803,"Self-esteem, gender, and emotional contagion: What predicts people’s proneness to “catch” the feelings of others?",2020-04,Personality and Individual Differences,Kinga_Stefania_Lachowicz-Tabaczek_3,10-1016_j-paid-2019-109803
175,175,Kinga Stefania Lachowicz-Tabaczek,https://orcid.org/0000-0002-4366-5550,empty,"Jak studenci udzielają sobie informacji zwrotnych, współpracując w zespole? Rola długości perspektywy współpracy i poziomu narcyzmu członków zespołu.",2018,"Teraźniejszość, Człowiek, Edukacja",Kinga_Stefania_Lachowicz-Tabaczek_4,5483311756101900414
176,176,Kinga Stefania Lachowicz-Tabaczek,https://orcid.org/0000-0002-4366-5550,empty,Poziom samooceny ucznia a indywidualizacja procesu nauczania.,2018,Polish Journal of Applied Psychology,Kinga_Stefania_Lachowicz-Tabaczek_5,2668705976184805949
177,177,Kinga Stefania Lachowicz-Tabaczek,https://orcid.org/0000-0002-4366-5550,https://doi.org/10.1016/j.paid.2018.04.039,Thinking further ahead: Can temporal distance in thinking about one's future influence affect experienced by people with low self-esteem?,2018-09,Personality and Individual Differences,Kinga_Stefania_Lachowicz-Tabaczek_6,10-1016_j-paid-2018-04-039
178,178,Kinga Stefania Lachowicz-Tabaczek,https://orcid.org/0000-0002-4366-5550,https://doi.org/10.1080/15298868.2016.1270850,"Future self-appraisals and global self-esteem: Who benefits more from thinking about the future, and why?",2017,Self & Identity,Kinga_Stefania_Lachowicz-Tabaczek_7,10-1080_15298868-2016-1270850
179,179,Kinga Stefania Lachowicz-Tabaczek,https://orcid.org/0000-0002-4366-5550,https://doi.org/10.3758/s13423-016-1146-y,"Voice-based assessments of trustworthiness, competence, and warmth in blind and sighted adults.",2017,Psychonomic Bulletin & Review,Kinga_Stefania_Lachowicz-Tabaczek_8,10-3758_s13423-016-1146-y
180,180,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1080/10400419.2020.1870816,"Creativity, Mating, and Reproductive Successes Outside the WEIRD World",2021,Creativity Research Journal,Izabela_Lebuda_1,10-1080_10400419-2020-1870816
181,181,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1016/j.jrp.2021.104088,Creativity and the Dark Triad: A meta-analysis,2021-06,Journal of Research in Personality,Izabela_Lebuda_2,10-1016_j-jrp-2021-104088
182,182,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1002/jocb.395,Advancing Creativity Theory and Research: A Socio-cultural Manifesto,2020,Journal of Creative Behavior,Izabela_Lebuda_3,10-1002_jocb-395
183,183,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1002/jocb.348,All You Need Is Love: The Importance of Partner and Family Relations to Highly Creative Individuals’ Well-Being and Success,2020,Journal of Creative Behavior,Izabela_Lebuda_4,10-1002_jocb-348
184,184,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.3390/su12124912,Can information about pandemics increase negative attitudes toward foreign groups? A case of COVID-19 outbreak,2020,Sustainability (Switzerland),Izabela_Lebuda_5,10-3390_su12124912
185,185,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1080/10400419.2020.1712165,Delving into Creativity and Learning,2020,Creativity Research Journal,Izabela_Lebuda_6,10-1080_10400419-2020-1712165
186,186,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1037/aca0000358,Do Parents and Children Perceive Creativity Similarly? A Dyadic Study of Creative Mindsets,2020,"Psychology of Aesthetics, Creativity, and the Arts",Izabela_Lebuda_7,10-1037_aca0000358
187,187,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1037/aca0000226,Does thinking about einstein make people entity theorists? Examining the malleability of creative mindsets,2020,"Psychology of Aesthetics, Creativity, and the Arts",Izabela_Lebuda_8,10-1037_aca0000226
188,188,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.2478/anre-2020-0028,Dread in Academia - How COVID-19 affects science and scientists,2020,Anthropological Review,Izabela_Lebuda_9,10-2478_anre-2020-0028
189,189,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.3390/ijerph17249558,Parents’ Creative Self-Concept and Creative Activity as Predictors of Family Lifestyle,2020-12,International Journal of Environmental Research and Public Health,Izabela_Lebuda_10,10-3390_ijerph17249558
190,190,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1515/ctra-2019-0009,A Golden Age for Creativity Research: Interview with Dean Keith Simonton,2019,Creativity,Izabela_Lebuda_11,10-1515_ctra-2019-0009
191,191,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1515/ctra-2019-0017,Creativity Tempered by Wisdom: Interview with Robert J. Sternberg,2019,Creativity,Izabela_Lebuda_12,10-1515_ctra-2019-0017
192,192,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1007/s12144-019-00306-w,Personality predictors of creative achievement and lawbreaking behavior,2019,Current Psychology,Izabela_Lebuda_13,10-1007_s12144-019-00306-w
193,193,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.3389/fpsyg.2018.01931,Exploring the creative process: Integrating psychometric and eye-tracking approaches,2018,Frontiers in Psychology,Izabela_Lebuda_14,10-3389_fpsyg-2018-01931
194,194,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1016/j.tsc.2017.11.002,Mothers’ personality traits and the climate for creativity they build with their children,2018,Thinking Skills and Creativity,Izabela_Lebuda_15,10-1016_j-tsc-2017-11-002
195,195,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1111/jar.12458,"Predictors of success and quality of life in people with borderline intelligence: The special school label, personal and social resources",2018,Journal of Applied Research in Intellectual Disabilities,Izabela_Lebuda_16,10-1111_jar-12458
196,196,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.5964/ejop.v13i4.1482,A window into the bright side of psychology: Interview with Mihaly Csikszentmihalyi,2017,Europe's Journal of Psychology,Izabela_Lebuda_17,10-5964_ejop-v13i4-1482
197,197,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1037/aca0000127,From moment-to-moment to day-to-day: Experience sampling and diary investigations in adults' everyday creativity,2017,"Psychology of Aesthetics, Creativity, and the Arts",Izabela_Lebuda_18,10-1037_aca0000127
198,198,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1016/j.intell.2017.07.001,Intelligence in childhood and creative achievements in middle-age: The necessary condition approach,2017,Intelligence,Izabela_Lebuda_19,10-1016_j-intell-2017-07-001
199,199,Jerzy Luty,https://orcid.org/0000-0002-2254-9526,https://doi.org/10.19195/1895-8001.16.2.7,Sztuka zwierząt i „paradygmat siatkówkowy” — czym nie jest estetyka ewolucyjna,2021-12-02,Studia Philosophica Wratislaviensia,Jerzy_Luty_1,10-19195_1895-8001-16-2-7
200,200,Jerzy Luty,https://orcid.org/0000-0002-2254-9526,https://doi.org/10.19195/1895-8001.16.2.8,Świat sztuki i czas ewolucyjny — dlaczego estetyka współczesna boi się unaukowienia,2021-12-02,Studia Philosophica Wratislaviensia,Jerzy_Luty_2,10-19195_1895-8001-16-2-8
201,201,Jerzy Luty,https://orcid.org/0000-0002-2254-9526,https://doi.org/10.19195/1895-8001.16.1.1,Sztuka jako adaptacja: uniwersalizm w estetyce ewolucyjnej,2021-11-08,Studia Philosophica Wratislaviensia,Jerzy_Luty_3,10-19195_1895-8001-16-1-1
202,202,Jerzy Luty,https://orcid.org/0000-0002-2254-9526,https://doi.org/10.18290/rkult21121-6,Is Art an Adaptation? The Timeless Controversy over the Existence of Aesthetic Universals (by the Lens of Evolutionary Informed Aesthetics),2021-03-30,Roczniki Kulturoznawcze,Jerzy_Luty_4,10-18290_rkult21121-6
203,203,Jerzy Luty,https://orcid.org/0000-0002-2254-9526,https://doi.org/10.21697/spch.2020.56.1.03,Jak możliwa jest adaptacyjna analiza sztuki? Niektóre problemy metodologiczne estetyki ewolucyjnej,2020-03-31,Studia Philosophiae Christianae,Jerzy_Luty_5,10-21697_spch-2020-56-1-03
204,204,Jerzy Luty,https://orcid.org/0000-0002-2254-9526,https://doi.org/10.26913/80102017.0101.0008,Do animals make art or the evolutionary continuity of species: A case for uniqueness,2017,Avant,Jerzy_Luty_6,10-26913_80102017-0101-0008
205,205,Zbigniew Łoś,https://orcid.org/0000-0001-5195-8030,https://doi.org/10.1016/j.resglo.2019.100007,Perception of money resources and psychological attitudes toward globalised world,2019-12,Research in Globalization,Zbigniew_Łoś_1,10-1016_j-resglo-2019-100007
206,206,Zbigniew Łoś,https://orcid.org/0000-0001-5195-8030,https://doi.org/10.1080/10580530.2017.1366216,How do Attitudes Toward Globalization Influence Human Functioning?,2017,Information Systems Management,Zbigniew_Łoś_2,10-1080_10580530-2017-1366216
207,207,Kamila Madeja-Bień,https://orcid.org/0000-0003-1118-0871,empty,To Comply or Not To Comply: Social Exclusion Increases Compliance in Cyberball but Only With the Non-Rejecters,2020-01-21,Forum Oświatowe,Kamila_Madeja-Bień_1,820743743861023226
208,208,Kamila Madeja-Bień,https://orcid.org/0000-0003-1118-0871,empty,Mobbing w szkole – przegląd dotychczasowych wyników badań i odniesienia do programów interwencyjnych,2019-12-31,Forum Oświatowe,Kamila_Madeja-Bień_2,-7062508219398103773
209,209,Kamila Madeja-Bień,https://orcid.org/0000-0003-1118-0871,https://doi.org/10.4467/20843879pr.18.013.9354,„Karny jeżyk”: efektywna metoda wychowawcza czy możliwy przykład ostracyzmu?,2018-12,Psychologia rozwojowa,Kamila_Madeja-Bień_3,10-4467_20843879pr-18-013-9354
210,210,Kamila Madeja-Bień,https://orcid.org/0000-0003-1118-0871,empty,"Różnice pomiędzy oceną zachowania dziecka wychowującego się w placówce opiekuńczo-wychowawczej, jako instytucji pieczy zastępczej a wychowywanego w rodzinie",2018-12-31,Teraźniejszość Człowiek Edukacja,Kamila_Madeja-Bień_4,-5759229281120671037
211,211,Kamila Madeja-Bień,https://orcid.org/0000-0003-1118-0871,https://doi.org/10.4467/20843879pr.18.009.8943,Mobbing - w poszukiwaniu wczesnych przyczyn zjawiska,2018-11,Psychologia rozwojowa,Kamila_Madeja-Bień_5,10-4467_20843879pr-18-009-8943
212,212,Kamila Madeja-Bień,https://orcid.org/0000-0003-1118-0871,empty,Wybrane skutki wykluczenia społecznego,2017-12,Teraźniejszość Człowiek Edukacja,Kamila_Madeja-Bień_6,7284103110126270563
213,213,Kamila Madeja-Bień,https://orcid.org/0000-0003-1118-0871,empty,Coping strategies to exposure to workplace bullying,2017-12-19,Forum Oświatowe,Kamila_Madeja-Bień_7,-424139886427849918
214,214,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.3390/ijerph18052526,The Relationship between Dark Triad Personality Traits and Sexting Behaviors among Adolescents and Young Adults across 11 Countries,2021-03-04,International Journal of Environmental Research and Public Health,Michał_Misiak_1,10-3390_ijerph18052526
215,215,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.3389/fpsyg.2020.00373,Approach to Resource Management and Physical Strength Predict Differences in Helping: Evidence From Two Small-Scale Societies,2020,Frontiers in Psychology,Michał_Misiak_2,10-3389_fpsyg-2020-00373
216,216,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1016/j.jenvp.2020.101467,Children older than five years do not approve of wasting food: An experimental study on attitudes towards food wasting behavior in children and adults,2020,Journal of Environmental Psychology,Michał_Misiak_3,10-1016_j-jenvp-2020-101467
217,217,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1016/j.chb.2020.106502,The role of HEXACO personality traits in different kinds of sexting:A cross-cultural study in 10 countries,2020,Computers in Human Behavior,Michał_Misiak_4,10-1016_j-chb-2020-106502
218,218,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1108/bfj-07-2019-0576,Moral judgments of food wasting predict food wasting behavior,2020-05-13,British Food Journal,Michał_Misiak_5,10-1108_bfj-07-2019-0576
219,219,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.3758/s13423-019-01700-y,Trolley Dilemma in Papua. Yali horticulturalists refuse to pull the lever,2020-04,Psychonomic Bulletin & Review,Michał_Misiak_6,10-3758_s13423-019-01700-y
220,220,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1002/ajhb.23321,Digit ratio and hand grip strength are associated with male competition outcomes: A study among traditional populations of the Yali and Hadza,2020-03,American Journal of Human Biology,Michał_Misiak_7,10-1002_ajhb-23321
221,221,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1017/s0140525x18001942,"Does the ""incentive hope"" hypothesis explain food-wasting behavior among humans? Yes and no",2019,Behavioral and Brain Sciences,Michał_Misiak_8,10-1017_s0140525x18001942
222,222,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.3389/fpsyg.2019.00242,Sex differences in human olfaction: A meta-analysis,2019,Frontiers in Psychology,Michał_Misiak_9,10-3389_fpsyg-2019-00242
223,223,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1016/j.appet.2017.12.031,"Ecology shapes moral judgments towards food-wasting behavior: Evidence from the Yali of West Papua, the Ngorongoro Maasai, and Poles",2018,Appetite,Michał_Misiak_10,10-1016_j-appet-2017-12-031
224,224,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1038/s41598-018-28336-7,Erratum: Free mate choice does not influence reproductive success in humans (Scientific Reports (2017) DOI: 10.1038/s41598-017-10484-x),2018,Scientific Reports,Michał_Misiak_11,10-1038_s41598-018-28336-7
225,225,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1002/ajhb.23078,No sex difference in digit ratios (2D:4D) in the traditional Yali of Papua and its meaning for the previous hypotheses on the inter-populational variability in 2D:4D,2018,American Journal of Human Biology,Michał_Misiak_12,10-1002_ajhb-23078
226,226,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1002/ajhb.22981,Breast shape (ptosis) as a marker of a woman's breast attractiveness and age: Evidence from Poland and Papua,2017,American Journal of Human Biology,Michał_Misiak_13,10-1002_ajhb-22981
227,227,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1038/s41598-017-10484-x,Free mate choice does not influence reproductive success in humans,2017,Scientific Reports,Michał_Misiak_14,10-1038_s41598-017-10484-x
228,228,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1016/j.chb.2017.05.031,The Pikachu effect: Social and health gaming motivations lead to greater benefits of Pokémon GO use,2017,Computers in Human Behavior,Michał_Misiak_15,10-1016_j-chb-2017-05-031
229,229,Agnieszka Krystyna Nomejko,https://orcid.org/0000-0003-0254-9892,https://doi.org/10.1530/ec-21-0257,Lower sexual satisfaction in women with polycystic ovary syndrome and metabolic syndrome,2021-07-28,Endocrine Connections,Agnieszka_Krystyna_Nomejko_1,10-1530_ec-21-0257
