name,orcid,doi,title,date,journal,filename,Article_ID,author_id
Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.12775/pbe.2019.002,Satisfaction with Life in Old Age - the Role of Developmental Tasks Attainment and Resiliency,2019,Przegląd Badań Edukacyjnych,Janina_Jolanta_Ogińska-Bulik_25,10-12775_pbe-2019-002,6CAB1595391BDB93A88FCDF5CE4F04608C408F6A
Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1007/s10880-019-09606-6,The Relationship Between Emotional Processing Deficits and Posttraumatic Stress Disorder Symptoms Among Breast Cancer Patients: The Mediating Role of Rumination,2019,JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS,Janina_Jolanta_Ogińska-Bulik_26,10-1007_s10880-019-09606-6,6CAB1595391BDB93A88FCDF5CE4F04608C408F6A
Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.1080/07347332.2019.1600628,The role of rumination in posttraumatic growth in people struggling with cancer,2019,Journal of Psychosocial Oncology,Janina_Jolanta_Ogińska-Bulik_27,10-1080_07347332-2019-1600628,6CAB1595391BDB93A88FCDF5CE4F04608C408F6A
Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.5114/ppn.2019.92485,Type D personality and post-traumatic stress symptoms in adolescents - the mediating role of resilience = Osobowość typu D a objawy zespołu stresu pourazowego u młodzieży - mediacyjna rola prężności,2019,Postępy Psychiatrii i Neurologii,Janina_Jolanta_Ogińska-Bulik_28,10-5114_ppn-2019-92485,6CAB1595391BDB93A88FCDF5CE4F04608C408F6A
Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,empty,Uzależnienie od jedzenia - znaczenie doświadczania traumy,2019,ŚWIAT PROBLEMÓW,Janina_Jolanta_Ogińska-Bulik_29,3.12E+18,6CAB1595391BDB93A88FCDF5CE4F04608C408F6A
Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.5114/cipp.2017.68341,Assessing resiliency and personal growth in a group of adolescents experiencing negative life events: the mediating role of emotional intelligence,2018,Current Issues in Personality Psychology,Janina_Jolanta_Ogińska-Bulik_30,10-5114_cipp-2017-68341,6CAB1595391BDB93A88FCDF5CE4F04608C408F6A
Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,empty,Bilans życiowy a potraumatyczny wzrost  u osób starszych zmagających się z przewlekłymi chorobami somatycznymi – mediacyjna rola prężności,2018,Gerontologia Polska,Janina_Jolanta_Ogińska-Bulik_31,3.61E+18,6CAB1595391BDB93A88FCDF5CE4F04608C408F6A
Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,https://doi.org/10.5114/ppn.2018.80884,Cognitive processing of trauma as a predictor of the negative and positive consequences of experienced traumatic events,2018,Advances in Psychiatry and Neurology,Janina_Jolanta_Ogińska-Bulik_32,10-5114_ppn-2018-80884,6CAB1595391BDB93A88FCDF5CE4F04608C408F6A
Janina Jolanta Ogińska-Bulik,https://orcid.org/0000-0001-8868-407X,empty,Experiencing traumatic events – consequences and measurement. Introduction,2018,The Review of Psychology/ Przegląd Psychologiczny,Janina_Jolanta_Ogińska-Bulik_33,8.96E+18,6CAB1595391BDB93A88FCDF5CE4F04608C408F6A
Anna Maria Paszkowska-Rogacz,https://orcid.org/0000-0002-9426-4888,empty,Zdolnośc adaptacji do kariery - wstępna weryfikacja koncepcji i metody pomiaru,2020-11,Psychologia Wychowawcza,Anna_Maria_Paszkowska-Rogacz_1,2.12E+18,2EA43460260C835ECAC5FE94DB8FBDF4E7E2B341
Anna Maria Paszkowska-Rogacz,https://orcid.org/0000-0002-9426-4888,empty,Styl przywiązania a tolerancja niejednoznaczności w podejmowania decyzji zawodowych przez młodych dorosłych. Mediacyjny efekt poczucia bezpieczeństwa,2020-01,Polskie Forum Psychologiczne,Anna_Maria_Paszkowska-Rogacz_2,4.16E+18,2EA43460260C835ECAC5FE94DB8FBDF4E7E2B341
Anna Maria Paszkowska-Rogacz,https://orcid.org/0000-0002-9426-4888,https://doi.org/10.4467/20843879pr.19.018.11296,Perspektywa temporalna młodych dorosłych a ich zadowolenie z życia. Moderujący efekt poczucia dorosłości,2019,Psychologia Rozwojowa,Anna_Maria_Paszkowska-Rogacz_3,10-4467_20843879pr-19-018-11296,2EA43460260C835ECAC5FE94DB8FBDF4E7E2B341
Anna Maria Paszkowska-Rogacz,https://orcid.org/0000-0002-9426-4888,empty,Percepcja postaw rodzicielskich przez młodzież a jej trudności w procesie podejmowania decyzji zawodowych ; Perception of parental attitudes by young people and their difficulties in the process of making vocational decisions,2018,,Anna_Maria_Paszkowska-Rogacz_4,-8.72E+18,2EA43460260C835ECAC5FE94DB8FBDF4E7E2B341
Anna Maria Paszkowska-Rogacz,https://orcid.org/0000-0002-9426-4888,empty,"Sprawozdanie z 15. Europejskiego Kongresu Psychologii, 11-14 lipca 2017 roku, Amsterdam, Holandia",2017,,Anna_Maria_Paszkowska-Rogacz_5,-4.20E+18,2EA43460260C835ECAC5FE94DB8FBDF4E7E2B341
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.1038/s41598-021-96279-7,Stress responses in high-fidelity simulation among anesthesiology students,2021,Scientific Reports,Patryk_Adam_Stecz_1,10-1038_s41598-021-96279-7,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.7717/peerj.12376,Internet risky behaviours among youth with visual impairment,30/11/2021,PeerJ,Patryk_Adam_Stecz_2,10-7717_peerj-12376,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.3390/ijerph18041545,Gaming Behaviors among Polish Students with Visual Impairment,2021-02,International Journal of Environmental Research and Public Health,Patryk_Adam_Stecz_3,10-3390_ijerph18041545,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.1007/s10597-019-00507-4,Psychometric Properties of the Suicide Acceptance Questionnaire,2020,Community Mental Health Journal,Patryk_Adam_Stecz_4,10-1007_s10597-019-00507-4,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.1007/s10902-019-00163-1,The Predictive Role of Positive Mental Health for Attitudes Towards Suicide and Suicide Prevention: Is the Well-Being of Students of the Helping Professions a Worthwhile Goal for Suicide Prevention?,2020,Journal of Happiness Studies,Patryk_Adam_Stecz_5,10-1007_s10902-019-00163-1,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,empty,Powrót do normalności? jak radzić sobie w kolejnym semestrze z ograniczeniami spowodowanymi rozprzestrzenianiem się COVID-19?,2020-10,AION. Akademicki Informator Osób Niepełnosprawnych,Patryk_Adam_Stecz_6,-8.98E+18,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.12740/pp/onlinefirst/109823,"Correlates of respiratory admissions frequency in patients with obstructive lung diseases: coping styles, personality and anxiety.",30/04/2020,Psychiatria polska,Patryk_Adam_Stecz_7,10-12740_pp_onlinefirst_109823,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,empty,"Jak rozmawiać z kimś, kto ma myśli samobójcze?",2019-10,AION. Akademicki Informator Osób Niepełnosprawnych,Patryk_Adam_Stecz_8,5.46E+17,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.1016/j.ejpsy.2017.09.004,"Duration of disability, functional independence, coping styles and the quality of life in patients with spinal cord injury – Pilot study",2018,European Journal of Psychiatry,Patryk_Adam_Stecz_9,10-1016_j-ejpsy-2017-09-004,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.1007%2Fs12144-019-00185-1,Psychometric evaluation of the Questionnaire on Attitudes Towards Suicide (ATTS) in Poland,26/02/2018,Current Psychology,Patryk_Adam_Stecz_10,10-1007%2Fs12144-019-00185-1,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.1016/j.ejpsy.2017.09.003,Anxiety and depression in patients infected with Borrelia burgdorferi,2017,European Journal of Psychiatry,Patryk_Adam_Stecz_11,10-1016_j-ejpsy-2017-09-003,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,empty,Sprawozdanie z 37 Konferencji Towarzystwa Badań nad Stresem i Lękiem (STAR) w Zagrzebiu – Chorwacja.,2017,Polskie Forum Psychologiczne,Patryk_Adam_Stecz_12,-7.89E+18,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,empty,The future of Polish suicidology,2017,Suicydologia,Patryk_Adam_Stecz_13,-4.79E+18,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Patryk Adam Stecz,https://orcid.org/0000-0002-8291-9103,https://doi.org/10.12740/pp/onlinefirst/69289,Location of lesions versus intensity of psychopathological symptoms in patients with skin diseases,2017-09,Psychiatria Polska,Patryk_Adam_Stecz_14,10-12740_pp_onlinefirst_69289,D8734E3417EDC028100499AD6E5D350B9FFF3DA6
Paulina Agnieszka Szymańska,https://orcid.org/0000-0001-6153-790X,https://doi.org/10.34767/pfp.2021.04.03,Być (online) czy nie być? Proces cyfryzacji życia rodzinnego w perspektywie psychologicznej,2021,Polskie Forum Psychologiczne,Paulina_Agnieszka_Szymańska_1,10-34767_pfp-2021-04-03,A35B836BF6E7748F67785DE0493C983527B54FC2
Paulina Agnieszka Szymańska,https://orcid.org/0000-0001-6153-790X,https://doi.org/10.34766/fetr.v48i4.976,Parental internet activity and communication  through the new media - literature review,2021,Kwartalnik Naukowy Fides et Ratio,Paulina_Agnieszka_Szymańska_2,10-34766_fetr-v48i4-976,A35B836BF6E7748F67785DE0493C983527B54FC2
Paulina Agnieszka Szymańska,https://orcid.org/0000-0001-6153-790X,https://doi.org/10.5604/01.3001.0015.3805,Retrospektywna ocena oddziaływań wychowawczych rodziców a jakość relacji z rodzeństwem w okresie dzieciństwa,2021,Psychologia Wychowawcza,Paulina_Agnieszka_Szymańska_3,10-5604_01-3001-0015-3805,A35B836BF6E7748F67785DE0493C983527B54FC2
Paulina Agnieszka Szymańska,https://orcid.org/0000-0001-6153-790X,https://doi.org/10.1007/s12144-020-00776-3,The role of siblings in the process of forming life satisfaction among young adults – moderating function of gender,2021,Current Psychology,Paulina_Agnieszka_Szymańska_4,10-1007_s12144-020-00776-3,A35B836BF6E7748F67785DE0493C983527B54FC2
Paulina Agnieszka Szymańska,https://orcid.org/0000-0001-6153-790X,https://doi.org/10.5604/01.3001.0014.2653,A systemic approach to sibling functioning in childhood – a research review.,2020,Psychologia Wychowawcza,Paulina_Agnieszka_Szymańska_5,10-5604_01-3001-0014-2653,A35B836BF6E7748F67785DE0493C983527B54FC2
Paulina Agnieszka Szymańska,https://orcid.org/0000-0001-6153-790X,https://doi.org/10.1007/s10862-019-09720-7,Measuring Positive and Negative Affect in a School-Based Sample: A Polish Version of the PANAS-C,01/02/2019,Journal of Psychopathology and Behavioral Assessment,Paulina_Agnieszka_Szymańska_6,10-1007_s10862-019-09720-7,A35B836BF6E7748F67785DE0493C983527B54FC2
Andrzej Marian Śliwerski,https://orcid.org/0000-0002-7641-7422,https://doi.org/10.3390/life11111278,The Influence of Depression on Biased Diagnosis of Premenstrual Syndrome and Premenstrual Dysphoric Disorder by the PSST Inventory,22/11/2021,Life,Andrzej_Marian_Śliwerski_1,10-3390_life11111278,504A36308AF512A345194EEDDF2E9C52D901D493
Andrzej Marian Śliwerski,https://orcid.org/0000-0002-7641-7422,https://doi.org/10.3390/ijerph17082675,The Effect of Maternal Depression on Infant Attachment: A Systematic Review,14/04/2020,International Journal of Environmental Research and Public Health,Andrzej_Marian_Śliwerski_2,10-3390_ijerph17082675,504A36308AF512A345194EEDDF2E9C52D901D493
Andrzej Marian Śliwerski,https://orcid.org/0000-0002-7641-7422,https://doi.org/10.3390/ijerph17051797,Development and Psychometric Properties of MisoQuest—A New Self-Report Questionnaire for Misophonia,10/03/2020,International Journal of Environmental Research and Public Health,Andrzej_Marian_Śliwerski_3,10-3390_ijerph17051797,504A36308AF512A345194EEDDF2E9C52D901D493
Andrzej Marian Śliwerski,https://orcid.org/0000-0002-7641-7422,https://doi.org/10.1080/02646838.2018.1543943,Negative cognitive styles as risk factors for the occurrence of PMS and PMDD,27/05/2019,Journal of Reproductive and Infant Psychology,Andrzej_Marian_Śliwerski_4,10-1080_02646838-2018-1543943,504A36308AF512A345194EEDDF2E9C52D901D493
Andrzej Marian Śliwerski,https://orcid.org/0000-0002-7641-7422,https://doi.org/10.12775/pbe.2017.009,Obietnice bez pokrycia. Etyczne i prawne granice (nie)ujawniania informacji o przestępstwie w badaniach naukowych i psychoterapii,2017,,Andrzej_Marian_Śliwerski_5,10-12775_pbe-2017-009,504A36308AF512A345194EEDDF2E9C52D901D493
Andrzej Marian Śliwerski,https://orcid.org/0000-0002-7641-7422,https://doi.org/10.18778/1427-969x.21.03,Ocena wartości psychometrycznej wybranych technik projekcyjnych stosowanych w orzecznictwie psychologiczno-sądowym w sprawach o przestępstwa seksualne,2017,Acta Universitatis Lodziensis. Folia Psychologica,Andrzej_Marian_Śliwerski_6,10-18778_1427-969x-21-03,504A36308AF512A345194EEDDF2E9C52D901D493
Monika Ewa Talarowska,https://orcid.org/0000-0002-3451-1250,https://doi.org/10.3390/jpm11070637,Is NRXN1 Gene Expression an Important Marker of Treatment of Depressive Disorders? A Pilot Study,2021-07,Journal of Personalized Medicine,Monika_Ewa_Talarowska_1,10-3390_jpm11070637,BD10D9368F44C0DC418CF26BC900FE2606E49671
Monika Ewa Talarowska,https://orcid.org/0000-0002-3451-1250,https://doi.org/10.3390/jpm11030168,Expression of Selected Genes Involved in Neurogenesis in the Etiopathogenesis of Depressive Disorders,2021-03,Journal of Personalized Medicine,Monika_Ewa_Talarowska_2,10-3390_jpm11030168,BD10D9368F44C0DC418CF26BC900FE2606E49671
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,https://doi.org/10.5604/01.3001.0014.6900,Struktura rodziny młodych dorosłych a funkcjonowanie w bliskich związkach interpersonalnych,2021,Problemy Opiekuńczo-Wychowawcze,Katarzyna_Walęcka-Matyja_1,10-5604_01-3001-0014-6900,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,https://doi.org/10.34766/fetr.v46i2.792,The role of family communication in shaping the quality of adult sibling interpersonal relationships and the opinions about the social world,2021,Kwartalnik Naukowy Fides et Ratio,Katarzyna_Walęcka-Matyja_2,10-34766_fetr-v46i2-792,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,The role of family communication in shaping the quality of adult sibling interpersonal relationships and the opinions about the social world. ,28/06/2021,Kwartalnik Naukowy Fides et Ratio,Katarzyna_Walęcka-Matyja_3,-5.58E+18,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,https://doi.org/10.34766/fetr.v45i1.695,Wybaczanie i wdzięczność jako predyktory jakości relacji interpersonalnej dorosłych rodzeństw,26/03/2021,Kwartalnik Naukowy Fides et Ratio,Katarzyna_Walęcka-Matyja_4,10-34766_fetr-v45i1-695,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Struktura rodziny młodych dorosłych a jakość ich bliskich związków interpersonalnych.,24/01/2021,Problemy Opiekuńczo-Wychowawcze,Katarzyna_Walęcka-Matyja_5,7.87E+18,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,https://doi.org/10.34766/fetr.v41i1.231,Familizm a orientacja wspólnotowa i materializm w okresie dorosłości,2020,Kwartalnik Naukowy Fides et Ratio,Katarzyna_Walęcka-Matyja_6,10-34766_fetr-v41i1-231,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,https://doi.org/10.34766/fetr.v42i2.279,The polish version of the Affectionate Communication Index. Preliminary report,2020,Kwartalnik Naukowy Fides et Ratio,Katarzyna_Walęcka-Matyja_7,10-34766_fetr-v42i2-279,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,https://doi.org/10.12740/pp/108993,"Familism – the concept, measure and importance for mental health",31/08/2020,Psychiatria Polska,Katarzyna_Walęcka-Matyja_8,10-12740_pp_108993,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Polish version of the Affectionate Communication Index. Preliminary report. ,12/07/2020,"Kwartalnik Naukowy Fides et Ratio. Porozumiewanie się, dialog, komunikacja. Ujęcie integralne",Katarzyna_Walęcka-Matyja_9,6.17E+18,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Familizm a orientacja wspólnotowa i materializm w okresie dorosłości. ,08/05/2020,"Kwartalnik Naukowy Fides et Ratio. Miłość, małżeństwo, rodzina. Ujęcie interdyscyplinarne, 1, 241-259.",Katarzyna_Walęcka-Matyja_10,4.81E+18,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Predykcyjna rola retrospektywnej oceny postaw rodzicielskich ojca a perfekcjonizm i samoocena kobiet w okresie wczesnej dorosłości,2019,Psychiatria Polska,Katarzyna_Walęcka-Matyja_11,8.12E+18,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,https://doi.org/10.12740/pp/89639,Predykcyjna rola retrospektywnej oceny postaw rodzicielskich ojca a perfekcjonizm i samoocena kobiet w okresie wczesnej dorosłości,2019,Psychiatria Polska,Katarzyna_Walęcka-Matyja_12,10-12740_pp_89639,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Psychologiczne predyktory zadowolenia z bliskiego związku interpersonalnego. Rola komunikacji emocjonalnej,2019,Kwartalnik Naukowy Fides et Ratio,Katarzyna_Walęcka-Matyja_13,-3.66E+17,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Psychological predictors of satisfaction with a close interpersonal relationship. The role of emotional communication,23/08/2019,Kwartalnik Naukowy Fides et Ratio,Katarzyna_Walęcka-Matyja_14,5.88E+16,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Job satisfaction and mental health among young adults – a role of a sibling relationship. ,28/05/2019,Kwartalnik Naukowy Fides et Ratio,Katarzyna_Walęcka-Matyja_15,4.49E+18,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Loneliness and coping with stress in only children and persons with siblings in early adulthood. ,28/05/2019,Kwartalnik Naukowy Fides et Ratio,Katarzyna_Walęcka-Matyja_16,-2.34E+18,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,https://doi.org/10.12740/app/97227,Personality and interpersonal sibling relationships in early adulthood - causal analysis,2018,Archives of Psychiatry and Psychotherapy,Katarzyna_Walęcka-Matyja_17,10-12740_app_97227,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Personality and interpersonal sibling relationships in early adulthood – causal analysis. ,17/12/2018,"K.Walęcka-Matyja (2018). Personality and interpersonal sibling relationships in early adulthood – causal analysis. Archives of Psychiatry and Psychotherapy, 4: 67–75. doi: 10.12740/APP/97227",Katarzyna_Walęcka-Matyja_18,-3.69E+18,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,https://doi.org/10.12740/app/76339,Relationship with siblings as a predictor of empathy and humor styles in early adulthood,2017,Archives of Psychiatry and Psychotherapy,Katarzyna_Walęcka-Matyja_19,10-12740_app_76339,3D8CA271E892F715A0650DA05C74976BE898BE4F
Katarzyna Walęcka-Matyja,https://orcid.org/0000-0001-8222-729X,empty,Relationships with siblings as a predictor of empathy and styles of sense of humor in early adulthood,2017,"Archives of Psychiatry and Psychotheraphy, 3, 43-51. doi: 10.12740/APP/76339",Katarzyna_Walęcka-Matyja_20,-6.41E+18,3D8CA271E892F715A0650DA05C74976BE898BE4F
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.1007/s11031-021-09897-z,The “Big Two” and socially induced emotions: Agency and communion jointly influence emotional contagion and emotional mimicry,18/10/2021,Motivation and Emotion,Monika_Wróbel_1,10-1007_s11031-021-09897-z,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.1016/j.paid.2019.109803,"Self-esteem, gender, and emotional contagion: What predicts people’s proneness to “catch” the feelings of others?",2020-04,Personality and Individual Differences,Monika_Wróbel_2,10-1016_j-paid-2019-109803,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.18290/rpsych.2019.22.1-6,Emotional reactions to dynamic morphed facial expressions: A new method to induce emotional contagion,2019,Roczniki Psychologiczne,Monika_Wróbel_3,10-18290_rpsych-2019-22-1-6,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.18290/rpsych.2019.22.1-1,Emotions are not a private matter: Introduction to a special issue on emotions in interpersonal relationships,2019,Roczniki Psychologiczne,Monika_Wróbel_4,10-18290_rpsych-2019-22-1-1,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.1007/s10862-019-09720-7,Measuring Positive and Negative Affect in a School-Based Sample: A Polish Version of the PANAS-C,01/12/2019,Journal of Psychopathology and Behavioral Assessment,Monika_Wróbel_5,10-1007_s10862-019-09720-7,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.1515/humor-2018-0023,Moral judgment of disparagement humor,25/10/2019,HUMOR,Monika_Wróbel_6,10-1515_humor-2018-0023,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.1080/02699931.2019.1611543,Mimicking and sharing emotions: a re-examination of the link between facial mimicry and emotional contagion,09/05/2019,,Monika_Wróbel_7,10-1080_02699931-2019-1611543,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.1177/1745691618808523,Broadening the Perspective on Emotional Contagion and Emotional Mimicry: The Correction Hypothesis,07/05/2019,Perspectives on Psychological Science,Monika_Wróbel_8,10-1177_1745691618808523,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.1027/1015-5759/a000315,A Cross-Cultural Validation of the Implicit Positive and Negative Affect Test (IPANAT): Results From Ten Countries Across Three Continents,2018,European Journal of Psychological Assessmen,Monika_Wróbel_9,10-1027_1015-5759_a000315,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.1177/0265407517710820,I can see that you’re happy but you’re not my friend Relationship closeness and affect contagion,01/08/2018,Journal of Social and Personal Relationships,Monika_Wróbel_10,10-1177_0265407517710820,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.7366/1896180020174303,Czy uśmiech ładnych ludzi jest bardziej zaraźliwy? Atrakcyjność fizyczna jako moderator zarażania afektywnego = Are smiles of attractive people more contagious? Physical attractiveness moderates affect contagion,2017,PSYCHOLOGIA SPOLECZNA,Monika_Wróbel_11,10-7366_1896180020174303,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Monika Wróbel,https://orcid.org/0000-0002-4326-6154,https://doi.org/10.1080/01973533.2016.1227709,Do We Feel the Same Way If We Think the Same Way? Shared Attitudes and the Social Induction of Affect,2017,Basic and Applied Social Psychology,Monika_Wróbel_12,10-1080_01973533-2016-1227709,B9D8F894ED0A2EE3EEA02DE60304517AC77DE098
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.34766/fetr.v47i3.765,Evaluation of a pedagogical e-tool for promoting students’ well-being: The perspective of future prevention providers,30/09/2021,Kwartalnik Naukowy Fides et Ratio,Magdalena_Maria_Zadworna_1,10-34766_fetr-v47i3-765,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.1007/s10389-020-01301-3,Health behavior among Polish institutionalized older adults: the effect of resiliency mediated by satisfaction with life,05/06/2021,Journal of Public Health,Magdalena_Maria_Zadworna_2,10-1007_s10389-020-01301-3,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.1016/j.explore.2019.07.016,"Spirituality, satisfaction with life and health-related behavior of older residents of long-term care institutions—a pilot study",2020,Explore,Magdalena_Maria_Zadworna_3,10-1016_j-explore-2019-07-016,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.1016/j.archger.2020.104126,Healthy aging and the University of the Third Age – Health behavior and subjective health outcomes in older adults,2020-09,Archives of Gerontology and Geriatrics,Magdalena_Maria_Zadworna_4,10-1016_j-archger-2020-104126,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.1007/s12144-019-00380-0,Psychometric properties of the Developmental Tasks Questionnaire for Seniors,22/08/2020,Current Psychology,Magdalena_Maria_Zadworna_5,10-1007_s12144-019-00380-0,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.12775/pbe.2020.007,"Stress and Coping Strategies Among Participants of Stress Management Interventions at the Science, Technology and Art Festival",30/06/2020,Przegląd Badań Edukacyjnych,Magdalena_Maria_Zadworna_6,10-12775_pbe-2020-007,6B938EA381AB662119F02C786939C14D82F8AA7A
