institution,id,doi,title,display_name,publication_year,publication_date,journal,type,language,pdf_url,landing_page_url,oa_url,apc_paid,authors,author_orcids,countries,institutions,clean_doi
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2998013654,https://doi.org/10.1371/journal.pone.0232717,Imitation recognition and its prosocial effects in 6-month old infants,Imitation recognition and its prosocial effects in 6-month old infants,2020,2020-05-20,PLoS ONE,article,en,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0232717&type=printable,https://doi.org/10.1371/journal.pone.0232717,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0232717&type=printable,1498 EUR (USD 1615),"Gabriela-Alina Sauciuc, Jagoda Złakowska, Tomas Persson, Sara Lenninger, Elainie Madsen",Gabriela-Alina Sauciuc: None; Jagoda Złakowska: None; Tomas Persson: https://orcid.org/0000-0002-3559-8781; Sara Lenninger: https://orcid.org/0000-0002-3257-4872; Elainie Madsen: None,"PL, SE","Kristianstad University, Lund University, Nicolaus Copernicus University",10.1371/journal.pone.0232717
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2973373908,https://doi.org/10.15804/kie.2017.02.07,The Syntax in Pantomimic Re-enactments of Events Among Polish Participants,The Syntax in Pantomimic Re-enactments of Events Among Polish Participants,2017,2017-06-30,Kultura i Edukacja,article,en,http://czasopisma.marszalek.com.pl/images/pliki/kie/116/kie11607.pdf,https://doi.org/10.15804/kie.2017.02.07,http://czasopisma.marszalek.com.pl/images/pliki/kie/116/kie11607.pdf,,"Monika Boruta, Marek Placiński",Monika Boruta: None; Marek Placiński: https://orcid.org/0000-0001-7225-3099,PL,Nicolaus Copernicus University,10.15804/kie.2017.02.07
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2754616701,https://doi.org/10.1080/10400419.2017.1360060,"Not Only Jumps, Slumps, but also <i>Mini Plateau</i>. Creative Potential Assessed by the Test for Creative Thinking-Drawing Production. A Cross-Sectional Study of Polish Students Aged from 7 to 18","Not Only Jumps, Slumps, but also <i>Mini Plateau</i>. Creative Potential Assessed by the Test for Creative Thinking-Drawing Production. A Cross-Sectional Study of Polish Students Aged from 7 to 18",2017,2017-07-03,Creativity Research Journal,article,en,,https://doi.org/10.1080/10400419.2017.1360060,,,"Dominika Jastrzębska, Wiesława Limont",Dominika Jastrzębska: None; Wiesława Limont: None,PL,Nicolaus Copernicus University,10.1080/10400419.2017.1360060
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2800958712,https://doi.org/10.3389/fpsyg.2018.00705,Can New Technologies Make Us More Human? An Inquiry on VR Technologies in Social Cognition,Can New Technologies Make Us More Human? An Inquiry on VR Technologies in Social Cognition,2018,2018-05-18,Frontiers in Psychology,article,en,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00705/pdf,https://doi.org/10.3389/fpsyg.2018.00705,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00705/pdf,2950 USD (USD 2950),"Daniel Żuromski, Adam Fedyniuk, Ewelina Marek",Daniel Żuromski: https://orcid.org/0000-0002-4854-2306; Adam Fedyniuk: https://orcid.org/0000-0003-1998-1016; Ewelina Marek: https://orcid.org/0000-0001-9502-9030,PL,Nicolaus Copernicus University,10.3389/fpsyg.2018.00705
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3133667406,https://doi.org/10.1080/03740463.2020.1865692,"Motion event descriptions in Swedish, French, Thai and Telugu: a study in post-Talmian motion event typology","Motion event descriptions in Swedish, French, Thai and Telugu: a study in post-Talmian motion event typology",2021,2021-01-02,Acta Linguistica Hafniensia,article,en,https://www.tandfonline.com/doi/pdf/10.1080/03740463.2020.1865692?needAccess=true,https://doi.org/10.1080/03740463.2020.1865692,https://www.tandfonline.com/doi/pdf/10.1080/03740463.2020.1865692?needAccess=true,,"Jordan Zlatev, Johan Blomberg, Simon Devylder, Viswanatha Naidu, Joost van de Weijer",Jordan Zlatev: https://orcid.org/0000-0002-6096-4763; Johan Blomberg: https://orcid.org/0000-0002-1337-1981; Simon Devylder: https://orcid.org/0000-0001-6758-9874; Viswanatha Naidu: None; Joost van de Weijer: https://orcid.org/0000-0001-9843-3143,"IN, NO, PL, SE","Lund University, Nicolaus Copernicus University, UiT The Arctic University of Norway, University of Gothenburg, University of Hyderabad",10.1080/03740463.2020.1865692
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2966981426,https://doi.org/10.1016/j.jrp.2019.103855,The heterogeneity of self-regard: A latent transition analysis of self-esteem and psychological entitlement,The heterogeneity of self-regard: A latent transition analysis of self-esteem and psychological entitlement,2019,2019-08-10,Journal of Research in Personality,article,en,,https://doi.org/10.1016/j.jrp.2019.103855,https://researchspace.auckland.ac.nz/bitstream/2292/50517/2/JRP%20Entitlement%20SE%20LTA.pdf,,"Samantha Stronge, Aleksandra Cichocka, Chris G. Sibley",Samantha Stronge: https://orcid.org/0000-0002-8312-4871; Aleksandra Cichocka: https://orcid.org/0000-0003-1703-1586; Chris G. Sibley: https://orcid.org/0000-0002-4064-8800,"GB, NZ, PL","Nicolaus Copernicus University, University of Auckland, University of Kent",10.1016/j.jrp.2019.103855
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3003004109,https://doi.org/10.12697/sss.2019.47.3-4.07,Translating from monosemiotic to polysemiotic narratives: A study of Finnish speech and gestures,Translating from monosemiotic to polysemiotic narratives: A study of Finnish speech and gestures,2020,2020-02-13,Sign Systems Studies,article,en,http://ojs.utlib.ee/index.php/sss/article/download/SSS.2019.47.3-4.07/11338,https://doi.org/10.12697/sss.2019.47.3-4.07,http://ojs.utlib.ee/index.php/sss/article/download/SSS.2019.47.3-4.07/11338,,"Karoliina Louhema, Jordan Zlatev, Maria Graziano, Joost van de Weijer",Karoliina Louhema: None; Jordan Zlatev: https://orcid.org/0000-0002-6096-4763; Maria Graziano: https://orcid.org/0000-0002-4077-5260; Joost van de Weijer: https://orcid.org/0000-0001-9843-3143,"PL, SE","Lund University, Nicolaus Copernicus University",10.12697/sss.2019.47.3-4.07
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3199051607,https://doi.org/10.3390/su131810373,Conditions and Determinants of Distance Education for Students during the COVID-19 Pandemic—Evaluation in the Kuyavia-Pomerania Region in Poland,Conditions and Determinants of Distance Education for Students during the COVID-19 Pandemic—Evaluation in the Kuyavia-Pomerania Region in Poland,2021,2021-09-17,Sustainability,article,en,,https://doi.org/10.3390/su131810373,https://doi.org/10.3390/su131810373,2200 CHF (USD 2382),"Małgorzata Zajdel, Małgorzata Michalcewicz-Kaniowska, Paweł Modrzyński, Anna Komarnicka, Joanna Modrzyńska",Małgorzata Zajdel: https://orcid.org/0000-0003-4535-2897; Małgorzata Michalcewicz-Kaniowska: https://orcid.org/0000-0003-2154-5838; Paweł Modrzyński: https://orcid.org/0000-0003-1861-0643; Anna Komarnicka: https://orcid.org/0000-0003-1705-1376; Joanna Modrzyńska: https://orcid.org/0000-0002-5409-6787,PL,"AGH University of Krakow, Bydgoszcz University of Science and Technology, Nicolaus Copernicus University",10.3390/su131810373
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2947061443,https://doi.org/10.1080/17449642.2019.1624483,Education for forgiveness in the context of developing prudence,Education for forgiveness in the context of developing prudence,2019,2019-06-02,Ethics and Education,article,en,,https://doi.org/10.1080/17449642.2019.1624483,,,Jarosław Horowski,Jarosław Horowski: https://orcid.org/0000-0002-6412-1544,PL,Nicolaus Copernicus University,10.1080/17449642.2019.1624483
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3190988417,https://doi.org/10.1016/j.langcom.2021.07.002,Evolution of conventional communication. A cross-cultural study of pantomimic re-enactments of transitive events,Evolution of conventional communication. A cross-cultural study of pantomimic re-enactments of transitive events,2021,2021-08-01,Language & Communication,article,en,,https://doi.org/10.1016/j.langcom.2021.07.002,https://doi.org/10.1016/j.langcom.2021.07.002,3200 USD (USD 3200),"Przemysław Żywiczyński, Marta Sibierska, Sławomir Wacewicz, Joost van de Weijer, Francesco Ferretti, Ines Adornetti, Alessandra Chiera, Valentina Deriu",Przemysław Żywiczyński: https://orcid.org/0000-0002-0267-3845; Marta Sibierska: https://orcid.org/0000-0002-1164-9505; Sławomir Wacewicz: https://orcid.org/0000-0003-1488-6220; Joost van de Weijer: https://orcid.org/0000-0001-9843-3143; Francesco Ferretti: https://orcid.org/0000-0003-2109-7297; Ines Adornetti: https://orcid.org/0000-0002-5277-3238; Alessandra Chiera: https://orcid.org/0000-0002-9713-7403; Valentina Deriu: None,"IT, PL, SE","Lund University, Nicolaus Copernicus University, Roma Tre University",10.1016/j.langcom.2021.07.002
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2906401449,https://doi.org/10.11649/cs.1523,"Towards a unified, socio-cognitive approach to language-mediated intercultural competence","Towards a unified, socio-cognitive approach to language-mediated intercultural competence",2018,2018-12-20,Cognitive Studies | Études cognitives,article,pl,https://ispan.waw.pl/journals/index.php/cs-ec/article/download/cs.1523/3913,https://doi.org/10.11649/cs.1523,https://ispan.waw.pl/journals/index.php/cs-ec/article/download/cs.1523/3913,,"Ariadna Strugielska, Katarzyna Piątkowska",Ariadna Strugielska: https://orcid.org/0000-0002-5137-1923; Katarzyna Piątkowska: https://orcid.org/0000-0002-4924-5557,PL,Nicolaus Copernicus University,10.11649/cs.1523
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W4362679779,https://doi.org/10.5281/zenodo.1325370,"Overreaching and overtraining syndrome - causes, symptoms, diagnostics and prevention","Overreaching and overtraining syndrome - causes, symptoms, diagnostics and prevention",2018,2018-07-01,DOAJ (DOAJ: Directory of Open Access Journals),article,en,,https://doaj.org/article/e65bd5853f9c496ebc3525468be605a8,,,Ewelina Stefania Pankanin,Ewelina Stefania Pankanin: None,PL,"Collegium Medicum in Bydgoszcz, Nicolaus Copernicus University",10.5281/zenodo.1325370
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W4200502199,https://doi.org/10.1080/10286632.2021.2011252,"The response of Polish performance artists to cultural policies during the pandemic: liminality, precarity and resilience","The response of Polish performance artists to cultural policies during the pandemic: liminality, precarity and resilience",2021,2021-12-16,International Journal of Cultural Policy,article,en,,https://doi.org/10.1080/10286632.2021.2011252,,,"Marek Jeziński, Edyta Lorek-Jezińska",Marek Jeziński: https://orcid.org/0000-0003-4335-8216; Edyta Lorek-Jezińska: https://orcid.org/0000-0002-5492-4255,PL,Nicolaus Copernicus University,10.1080/10286632.2021.2011252
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3083030080,https://doi.org/10.1007/s00265-020-02894-1,Sex differences in ocular morphology in Caucasian people: a dubious role of sexual selection in the evolution of sexual dimorphism of the human eye,Sex differences in ocular morphology in Caucasian people: a dubious role of sexual selection in the evolution of sexual dimorphism of the human eye,2020,2020-09-03,Behavioral Ecology and Sociobiology,article,en,https://link.springer.com/content/pdf/10.1007/s00265-020-02894-1.pdf,https://doi.org/10.1007/s00265-020-02894-1,https://link.springer.com/content/pdf/10.1007/s00265-020-02894-1.pdf,2790 EUR (USD 3590),"Dariusz Danel, Sławomir Wacewicz, Karel Kleisner, Zdzisław Lewandowski, Mariska E. Kret, Przemysław Żywiczyński, Juan Olvido Perea-García",Dariusz Danel: https://orcid.org/0000-0001-6175-3928; Sławomir Wacewicz: https://orcid.org/0000-0003-1488-6220; Karel Kleisner: https://orcid.org/0000-0002-3277-8365; Zdzisław Lewandowski: https://orcid.org/0000-0001-7792-113X; Mariska E. Kret: https://orcid.org/0000-0002-3197-5084; Przemysław Żywiczyński: https://orcid.org/0000-0002-0267-3845; Juan Olvido Perea-García: https://orcid.org/0000-0001-6559-0652,"CZ, NL, PL, SG","Charles University, Leiden University, Ludwik Hirszfeld Institute of Immunology and Experimental Therapy, National University of Singapore, Nicolaus Copernicus University, Polish Academy of Sciences, Wroclaw University of Health and Sport Sciences",10.1007/s00265-020-02894-1
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2621346728,https://doi.org/10.15804/ppsy2017119,The Government’s Remembrance Policy: Five Theoretical Hypotheses,The Government’s Remembrance Policy: Five Theoretical Hypotheses,2017,2017-06-01,Polish Political Science Yearbook,article,en,,https://doi.org/10.15804/ppsy2017119,https://doi.org/10.15804/ppsy2017119,,Patryk Wawrzyński,Patryk Wawrzyński: https://orcid.org/0000-0003-0911-1068,PL,Nicolaus Copernicus University,10.15804/ppsy2017119
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2593123299,https://doi.org/10.12775/jcrl.2016.015,The Role of Trust for Leadership in Team Sports,The Role of Trust for Leadership in Team Sports,2017,2017-02-01,Journal of Corporate Responsibility and Leadership,article,en,https://apcz.umk.pl/czasopisma/index.php/JCRL/article/download/JCRL.2016.015/11209,https://doi.org/10.12775/jcrl.2016.015,https://apcz.umk.pl/czasopisma/index.php/JCRL/article/download/JCRL.2016.015/11209,,Patrycja Gulak-Lipka,Patrycja Gulak-Lipka: https://orcid.org/0000-0003-1301-9483,PL,Nicolaus Copernicus University,10.12775/jcrl.2016.015
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3198216608,https://doi.org/10.3390/ijerph18179230,Health and Protective Measures for Seniors during the COVID-19 Pandemic in the Opinion of Polish Society,Health and Protective Measures for Seniors during the COVID-19 Pandemic in the Opinion of Polish Society,2021,2021-09-01,International Journal of Environmental Research and Public Health,article,en,https://www.mdpi.com/1660-4601/18/17/9230/pdf?version=1630503842,https://doi.org/10.3390/ijerph18179230,https://www.mdpi.com/1660-4601/18/17/9230/pdf?version=1630503842,2500 CHF (USD 2707),"Marta Podhorecka, Anna Pyszora, Agnieszka Woźniewicz, Jakub Husejko, Kornelia Kędziora–Kornatowska",Marta Podhorecka: https://orcid.org/0000-0002-1114-0848; Anna Pyszora: https://orcid.org/0000-0001-8431-4653; Agnieszka Woźniewicz: https://orcid.org/0000-0002-1678-2014; Jakub Husejko: https://orcid.org/0000-0002-9217-298X; Kornelia Kędziora–Kornatowska: https://orcid.org/0000-0003-4777-5252,PL,"Collegium Medicum in Bydgoszcz, Nicolaus Copernicus University",10.3390/ijerph18179230
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3041331337,https://doi.org/10.1155/2020/7154797,10-Year Longitudinal Changes in Fitness Parameters in Physiotherapy Students,10-Year Longitudinal Changes in Fitness Parameters in Physiotherapy Students,2020,2020-07-08,BioMed Research International,article,en,https://downloads.hindawi.com/journals/bmri/2020/7154797.pdf,https://doi.org/10.1155/2020/7154797,https://downloads.hindawi.com/journals/bmri/2020/7154797.pdf,2400 USD (USD 2400),"Andrzej Lewandowski, Jadwiga Sarwińska, Marcin Siedlaczek, Zuzanna Piekorz",Andrzej Lewandowski: https://orcid.org/0000-0003-0123-6608; Jadwiga Sarwińska: https://orcid.org/0000-0001-5042-1055; Marcin Siedlaczek: https://orcid.org/0000-0002-0761-4588; Zuzanna Piekorz: https://orcid.org/0000-0002-2881-1521,PL,"Collegium Medicum in Bydgoszcz, Nicolaus Copernicus University",10.1155/2020/7154797
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2888074334,https://doi.org/10.1007/s10211-018-0296-5,Humans do not perceive conspecifics with a greater exposed sclera as more trustworthy: a preliminary cross-ethnic study of the function of the overexposed human sclera,Humans do not perceive conspecifics with a greater exposed sclera as more trustworthy: a preliminary cross-ethnic study of the function of the overexposed human sclera,2018,2018-08-22,acta ethologica,article,en,https://link.springer.com/content/pdf/10.1007/s10211-018-0296-5.pdf,https://doi.org/10.1007/s10211-018-0296-5,https://link.springer.com/content/pdf/10.1007/s10211-018-0296-5.pdf,2190 EUR (USD 2780),"Dariusz Danel, Sławomir Wacewicz, Zdzisław Lewandowski, Przemysław Żywiczyński, Juan Olvido Perea-García",Dariusz Danel: https://orcid.org/0000-0001-6175-3928; Sławomir Wacewicz: https://orcid.org/0000-0003-1488-6220; Zdzisław Lewandowski: https://orcid.org/0000-0001-7792-113X; Przemysław Żywiczyński: https://orcid.org/0000-0002-0267-3845; Juan Olvido Perea-García: https://orcid.org/0000-0001-6559-0652,"DK, PL","Aarhus University, Ludwik Hirszfeld Institute of Immunology and Experimental Therapy, Nicolaus Copernicus University, Polish Academy of Sciences, Wroclaw Medical University, Wroclaw University of Health and Sport Sciences",10.1007/s10211-018-0296-5
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3118489067,https://doi.org/10.1186/s12889-021-11010-5,Production losses attributable to suicide deaths in European Union,Production losses attributable to suicide deaths in European Union,2021,2021-05-19,BMC Public Health,article,en,https://bmcpublichealth.biomedcentral.com/track/pdf/10.1186/s12889-021-11010-5,https://doi.org/10.1186/s12889-021-11010-5,https://bmcpublichealth.biomedcentral.com/track/pdf/10.1186/s12889-021-11010-5,1870 GBP (USD 2293),Błażej Łyszczarz,Błażej Łyszczarz: https://orcid.org/0000-0002-5825-5079,PL,Nicolaus Copernicus University,10.1186/s12889-021-11010-5
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W4389281316,https://doi.org/10.5281/zenodo.1011145,Neuroendocrine-immune relatioships in rats females,Neuroendocrine-immune relatioships in rats females,2017,2017-10-01,DOAJ (DOAJ: Directory of Open Access Journals),article,fr,,https://doaj.org/article/c94ebee789f4413bad08ea534370d5e7,,,"Lyubomyr M Zajats, Іlona S Polovynko, Walery Żukow, R.I. Yanchiy, Oleksiy G Mysakovets, Oksana Mel’nyk, Yaroslav L Hrytsak",Lyubomyr M Zajats: None; Іlona S Polovynko: None; Walery Żukow: https://orcid.org/0000-0002-7675-6117; R.I. Yanchiy: None; Oleksiy G Mysakovets: None; Oksana Mel’nyk: https://orcid.org/0000-0001-7928-4760; Yaroslav L Hrytsak: None,"PL, UA","Bogomoletz Institute of Physiology, Danylo Halytsky Lviv National Medical University, Ivano-Frankivsk National Medical University, Nicolaus Copernicus University, Ukrainian Research Institute of Transport Medicine",10.5281/zenodo.1011145
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2904480410,https://doi.org/10.21784/iwp.2018.016,Występowanie zespołów bólowych kręgosłupa lędźwiowo-krzyżowego wśród personelu pielęgniarskiego,Występowanie zespołów bólowych kręgosłupa lędźwiowo-krzyżowego wśród personelu pielęgniarskiego,2018,2018-12-18,Innowacje w Pielęgniarstwie,article,pl,https://wyd.edu.pl/images/Czasopisma_naukowe/PPA/IwP2018/IwP_2018_3_Wolska_Filipska_Haor_2.pdf,https://doi.org/10.21784/iwp.2018.016,https://wyd.edu.pl/images/Czasopisma_naukowe/PPA/IwP2018/IwP_2018_3_Wolska_Filipska_Haor_2.pdf,,"Dorota Wolska, Karolina Filipska, Beata Haor",Dorota Wolska: https://orcid.org/0000-0001-9851-1463; Karolina Filipska: https://orcid.org/0000-0003-4138-535X; Beata Haor: https://orcid.org/0000-0002-2371-1636,PL,"Collegium Medicum in Bydgoszcz, Państwowa Wyższa Szkoła Zawodowa we Włocławku",10.21784/iwp.2018.016
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W4200194664,https://doi.org/10.37448/dt.111912,Elämän merkityksellisyyden ulottuvuudet ensimmäisen korona-aallon aikana,Elämän merkityksellisyyden ulottuvuudet ensimmäisen korona-aallon aikana,2021,2021-12-17,Diakonian tutkimus,article,fi,https://journal.fi/dt/article/download/111912/66238,https://doi.org/10.37448/dt.111912,https://journal.fi/dt/article/download/111912/66238,,"Suvi‐Maria Saarelainen, Hilla Inkilä, Lluís Oviedo, Francis-Vincent Anthony, Berenika Seryczyńska, Piotr Roszak, Josefa Torralba Albaladejo",Suvi‐Maria Saarelainen: https://orcid.org/0000-0002-5881-132X; Hilla Inkilä: https://orcid.org/0009-0004-4445-188X; Lluís Oviedo: None; Francis-Vincent Anthony: https://orcid.org/0000-0002-1672-5976; Berenika Seryczyńska: https://orcid.org/0000-0003-2778-2850; Piotr Roszak: https://orcid.org/0000-0002-2723-2667; Josefa Torralba Albaladejo: None,"ES, FI, IT, PL","Nicolaus Copernicus University, Pontifical University Antonianum, Salesian Pontifical University, Universidad de Murcia, University of Eastern Finland",10.37448/dt.111912
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2604890951,https://doi.org/10.17219/pzp/64034,Assessment of fear in women before childbirth,Assessment of fear in women before childbirth,2017,2017-04-05,Nursing and Public Health,article,pl,http://www.pzp.umed.wroc.pl/pdf/2017/7/1/69.pdf,https://doi.org/10.17219/pzp/64034,http://www.pzp.umed.wroc.pl/pdf/2017/7/1/69.pdf,,"Marzena Kaźmierczak, Marzanna Sołdyńska, Małgorzata Gierszewska, Grażyna Gebuza, Estera Mieczkowska",Marzena Kaźmierczak: None; Marzanna Sołdyńska: None; Małgorzata Gierszewska: https://orcid.org/0000-0002-4443-8982; Grażyna Gebuza: https://orcid.org/0000-0001-9743-4267; Estera Mieczkowska: None,PL,"Collegium Medicum in Bydgoszcz, Nicolaus Copernicus University, Provincial Polyclinical Hospital in Toruń",10.17219/pzp/64034
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2747142600,https://doi.org/10.1075/rcl.15.1.09str,A plea for a socio-cognitive perspective on the language-culture-cognition nexus in educational approaches to intercultural communicative competence,A plea for a socio-cognitive perspective on the language-culture-cognition nexus in educational approaches to intercultural communicative competence,2017,2017-08-17,Review of Cognitive Linguistics,article,en,,https://doi.org/10.1075/rcl.15.1.09str,,,"Ariadna Strugielska, Katarzyna Piątkowska",Ariadna Strugielska: https://orcid.org/0000-0002-5137-1923; Katarzyna Piątkowska: https://orcid.org/0000-0002-4924-5557,PL,Nicolaus Copernicus University,10.1075/rcl.15.1.09str
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3154284290,https://doi.org/10.15561/20755279.2021.0201,Mapping the intellectual and conceptual structure of physical education research: Direct citation analysis,Mapping the intellectual and conceptual structure of physical education research: Direct citation analysis,2021,2021-04-17,Physical Education of Students,article,en,https://sportedu.org.ua/index.php/PES/article/download/1307/561,https://doi.org/10.15561/20755279.2021.0201,https://sportedu.org.ua/index.php/PES/article/download/1307/561,170 USD (USD 170),"Andrzej Lis, Mateusz Tomanek",Andrzej Lis: https://orcid.org/0000-0003-4080-4137; Mateusz Tomanek: https://orcid.org/0000-0002-9527-2513,PL,Nicolaus Copernicus University,10.15561/20755279.2021.0201
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2763890402,https://doi.org/10.12775/setf.2017.027,Knowledge Argument versus Bundle Theory according to Derek Parfit,Knowledge Argument versus Bundle Theory according to Derek Parfit,2017,2017-09-13,Scientia et Fides,article,en,https://apcz.umk.pl/czasopisma/index.php/SetF/article/download/SetF.2017.027/13026,https://doi.org/10.12775/setf.2017.027,https://apcz.umk.pl/czasopisma/index.php/SetF/article/download/SetF.2017.027/13026,,Tomasz Huzarek,Tomasz Huzarek: https://orcid.org/0000-0003-1921-8600,PL,"Nicolaus Copernicus University, Specjalistyczny Szpital Miejski im. M. Kopernika",10.12775/setf.2017.027
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2792842952,https://doi.org/10.26913/80202017.0112.0001,Applied Hauntologies: Spectral Crossings and Interdisciplinary Deconstructions,Applied Hauntologies: Spectral Crossings and Interdisciplinary Deconstructions,2017,2017-01-01,Avant,article,en,,https://doi.org/10.26913/80202017.0112.0001,https://doi.org/10.26913/80202017.0112.0001,,"Edyta Lorek-Jezińska, Katarzyna Więckowska",Edyta Lorek-Jezińska: https://orcid.org/0000-0002-5492-4255; Katarzyna Więckowska: https://orcid.org/0000-0003-3408-3695,PL,Nicolaus Copernicus University,10.26913/80202017.0112.0001
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2918743021,https://doi.org/10.1080/23743603.2020.1756239,Exploring the consistency and value of humour style profiles,Exploring the consistency and value of humour style profiles,2020,2020-01-02,Comprehensive Results in Social Psychology,article,en,,https://doi.org/10.1080/23743603.2020.1756239,http://nrl.northumbria.ac.uk/id/eprint/44528/1/Manuscript_Stage_2_RR_Final.pdf,,"Thomas Rhys Evans, Niklas Johannes, Joanna Wińska, Aldona Glińska‐Neweś, Aart van Stekelenburg, Gustav Nilsonne, Laura A. Dean, Dean Fido, Graeme Galloway, Siân Jones, Isla Masson, André Escórcio Soares, Gail Steptoe‐Warren, Neill Thompson, Nick D. Ungson",Thomas Rhys Evans: https://orcid.org/0000-0002-6670-0718; Niklas Johannes: https://orcid.org/0000-0001-6612-2842; Joanna Wińska: https://orcid.org/0000-0003-3242-4396; Aldona Glińska‐Neweś: https://orcid.org/0000-0002-5415-1563; Aart van Stekelenburg: https://orcid.org/0000-0002-9978-0224; Gustav Nilsonne: https://orcid.org/0000-0001-5273-0150; Laura A. Dean: https://orcid.org/0000-0003-3642-2654; Dean Fido: https://orcid.org/0000-0001-8454-3042; Graeme Galloway: None; Siân Jones: https://orcid.org/0000-0002-2399-1017; Isla Masson: https://orcid.org/0000-0001-7203-6748; André Escórcio Soares: https://orcid.org/0000-0001-7135-3530; Gail Steptoe‐Warren: https://orcid.org/0000-0001-9047-4450; Neill Thompson: https://orcid.org/0000-0002-5492-8926; Nick D. Ungson: https://orcid.org/0000-0003-2494-4498,"AU, GB, NL, PL, SE, US","Albright College, Arden University, Coventry (United Kingdom), Coventry University, Karolinska Institutet, Nicolaus Copernicus University, Northumbria University, Queen Margaret University, Radboud University Nijmegen, University of Derby, University of Glasgow, University of Leicester, University of Sheffield",10.1080/23743603.2020.1756239
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2957582712,https://doi.org/10.3389/fpsyg.2019.01679,Self-knowledge as a Result of the Embodied and Social Cognition,Self-knowledge as a Result of the Embodied and Social Cognition,2019,2019-07-17,Frontiers in Psychology,article,en,https://www.frontiersin.org/articles/10.3389/fpsyg.2019.01679/pdf,https://doi.org/10.3389/fpsyg.2019.01679,https://www.frontiersin.org/articles/10.3389/fpsyg.2019.01679/pdf,2950 USD (USD 2950),Anita Pacholik-Żuromska,Anita Pacholik-Żuromska: https://orcid.org/0000-0002-8674-9412,PL,Nicolaus Copernicus University,10.3389/fpsyg.2019.01679
